,Date,Trainer_id,Recruit_id,Notes
9247,03-31-90,7719a1c782a1ba91c031a682a0a2f8658209adbf,7b8274e1ed09b01d1396ace0d83f4a13e1027ddc,N/A
8716,08-10-89,887309d048beef83ad3eabf2a79a64a389ab1c9f,5242e7b55384e29a782f2a42749ef60db564b224,N/A
4295,08-11-89,b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f,591edae67bcafee4642a2f7cc1c320cfee9101f5,N/A
2411,11-18-89,d435a6cdd786300dff204ee7c2ef942d3e9034e2,35804118a051205c8d4188bcfad7817181bc35f8,N/A
8685,12-23-89,c1dfd96eea8cc2b62785275bca38ac261256e278,10ed6405709241501bfbe6295f2a329adf5ec50b,N/A
528,02-11-91,64e095fe763fc62418378753f9402623bea9e227,453c045a570da30d4e16525955f2d0ca0dd34e56,N/A
4464,03-17-91,b6692ea5df920cad691c20319a6fffd7a4a766b8,29a0db062946d2825e8076448e631048890d1644,N/A
9680,04-02-88,f1abd670358e036c31296e66b3b66c382ac00812,c763a2e9bdf5019d1577526beadeef66c1981f52,N/A
6996,03-05-90,f6e1126cedebf23e1463aee73f9df08783640400,6a3e491c645bedd9c115e90841009b1d3d2abda1,N/A
324,07-17-88,887309d048beef83ad3eabf2a79a64a389ab1c9f,77f21e401a2b2a5a2fe2adb44547144c774a82ac,N/A
6212,09-09-89,0a57cb53ba59c46fc4b692527a38a87c78d84028,5d53e7e55ca3a142a55bb7389e09b7f6a0e38e64,N/A
8146,10-13-90,c1dfd96eea8cc2b62785275bca38ac261256e278,57410df3915f66754efd29ae4475fcf3eadbc583,N/A
9525,08-21-89,f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59,6c16cb465b5f099a9c666ff14070df04e2ee86f5,N/A
8150,02-17-88,0a57cb53ba59c46fc4b692527a38a87c78d84028,fdee87d9aadd72ad5ba4863f6528ca5441f6df43,N/A
1614,02-27-89,bc33ea4e26e5e1af1408321416956113a4658763,5348477658441f3f71750dfcb6a4e49e732d2ab1,N/A
384,11-27-90,af3e133428b9e25c55bc59fe534248e6a0c0f17b,6cfa0d188a1c7b9a079cfe09065cdce4144af9be,N/A
666,04-27-89,761f22b2c1593d0bb87e0b606f990ba4974706de,0302fccbb79938789f37b718416bb1181f2cf255,N/A
9486,09-02-88,bd307a3ec329e10a2cff8fb87480823da114f8f4,594ed496c02b83067a59a83e20967908b2f44725,N/A
375,02-07-90,bc33ea4e26e5e1af1408321416956113a4658763,ff88c7ccae4d6a265c013cbce78782018edf8b98,N/A
3109,04-26-89,1574bddb75c78a6fd2251d61e2993b5146201319,82c077a817ac7a98ff7fabc3897eb7eefe0dcd62,N/A
633,01-04-90,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,f139e7f94d126db09ecddc80e59d5f8b658b77d0,N/A
2601,04-05-89,0a57cb53ba59c46fc4b692527a38a87c78d84028,7a3924e87076cd5822fd07e869b9a78d9f53d1a2,N/A
6574,12-28-89,98fbc42faedc02492397cb5962ea3a3ffc0a9243,3fd6ac6fbba4b83194685d1daa9d8c1a5a2e2b9f,N/A
5924,10-09-87,f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59,e96fd1cd1a33082a7403dfb757931ebfa85a5901,N/A
8502,03-01-91,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,4f6e64e0cd9adb5bf4a2a0a001e31e47ca39e15b,N/A
5116,09-03-88,bc33ea4e26e5e1af1408321416956113a4658763,7b3dbf6a9482747c3ab484479f2f0fe26112307c,N/A
9327,04-10-88,98fbc42faedc02492397cb5962ea3a3ffc0a9243,1d832ba1326f4ee6fa8284e2ab130d90a60c78df,N/A
8410,05-04-90,356a192b7913b04c54574d18c28d46e6395428ab,8c6caa801c8a540e6f0eabc5b826d45dbd147d81,N/A
5208,11-25-89,af3e133428b9e25c55bc59fe534248e6a0c0f17b,3ad672a7509a5ebb1238561780d78c6d21bb598e,N/A
7952,03-23-90,b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f,a4a8248a8392e0fdcca518d467c3bf5dd1d03b21,N/A
3983,10-21-87,d435a6cdd786300dff204ee7c2ef942d3e9034e2,668fc36b9a88614c57e0f080295447f3753c01aa,N/A
1240,02-20-88,902ba3cda1883801594b6e1b452790cc53948fda,4ea35b529fff25ff470f2b337c6c83aa62246144,N/A
3181,02-18-91,632667547e7cd3e0466547863e1207a8c0c0c549,d1cf5f2200c4d98aaa67b2ca3ba7b22d8bb62884,N/A
9140,03-15-90,f6e1126cedebf23e1463aee73f9df08783640400,ee0c2c6ee55a6f05c2afecde68b306f2dbef958c,N/A
774,06-04-88,902ba3cda1883801594b6e1b452790cc53948fda,195d6f2f3edb7c61ea00c301f253754fe3d23d2a,N/A
4634,02-19-88,0286dd552c9bea9a69ecb3759e7b94777635514b,e6e544100733e4112badcbb2b919859df4dfd0cf,N/A
363,07-15-90,b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f,edef0ef6e9a7790f7d71cb642990fb719b85911b,N/A
3412,08-26-90,356a192b7913b04c54574d18c28d46e6395428ab,c2c670cb32125fb7242641f7971de8321e11de93,N/A
7745,06-26-88,902ba3cda1883801594b6e1b452790cc53948fda,4a20f87694a29973e01ffda49a4ae3f867b993ac,N/A
9381,07-09-88,632667547e7cd3e0466547863e1207a8c0c0c549,eb3ed5b6e8121125793159682389296986c2e97d,N/A
6247,08-21-88,632667547e7cd3e0466547863e1207a8c0c0c549,9105caaf1619a4f2f733cae78f28fe6189fe2fe9,N/A
992,10-10-87,902ba3cda1883801594b6e1b452790cc53948fda,a1d2aae8ad2932dbe7f6d21b17b99e30fb3c5639,N/A
7884,05-22-90,827bfc458708f0b442009c9c9836f7e4b65557fb,e09a8baa9facb79a68253c5cdb50088aa69306d4,N/A
6831,09-03-90,0716d9708d321ffb6a00818614779e779925365c,d9396a8f3a7e4f11a7c5a148bbd3127deaf26800,N/A
1645,12-19-88,f1abd670358e036c31296e66b3b66c382ac00812,6cbc689bc82305156dff539857e73999365168e4,N/A
6198,01-24-91,ca3512f4dfa95a03169c5a670a4c91a19b3077b4,984d28c4d1498faaaa95a06b7385125a763dfa81,N/A
7871,06-06-89,9e6a55b6b4563e652a23be9d623ca5055c356940,b9d3477ec238aa0f4f4d57f262c8f7033d101321,N/A
9065,08-11-88,356a192b7913b04c54574d18c28d46e6395428ab,7b697d079cfa995bafd8a9aff76390a71b6d311c,N/A
7095,04-07-90,0a57cb53ba59c46fc4b692527a38a87c78d84028,a9caef40ff8a0998aa9e03ba2c555cdec9bf75ea,N/A
4586,11-17-88,f6e1126cedebf23e1463aee73f9df08783640400,5bd51d65145242c36cbeb5cf7e155bd6e8a43f1a,N/A
8526,12-08-90,b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f,847c59f233e8a6c834844608c5fea76bc3b70823,N/A
7032,04-08-88,98fbc42faedc02492397cb5962ea3a3ffc0a9243,ae74c18a35129d6ab406c362cbe77a14a2839ef3,N/A
3809,05-07-88,c1dfd96eea8cc2b62785275bca38ac261256e278,6da95cca128ace21d79b9bec73247a57a6c0f1f2,N/A
3064,05-05-88,91032ad7bbcb6cf72875e8e8207dcfba80173f7c,75b11a11ef7b71068c56ab9349754bb3558e16f3,N/A
1847,09-26-90,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,187185b6023a31c8b663d6b88e2c587d6f879054,N/A
5765,11-28-87,da4b9237bacccdf19c0760cab7aec4a8359010b0,494a170fb0701cf56893377230ba750fa5ae9fae,N/A
7242,11-19-88,77de68daecd823babbb58edb1c8e14d7106e83bb,20ebad95fbafe3b2255bcd2aea19f81a26d7b784,N/A
8767,05-13-88,0716d9708d321ffb6a00818614779e779925365c,f7375ca750f21be2962077c3b4381b67c124873a,N/A
234,04-02-88,da4b9237bacccdf19c0760cab7aec4a8359010b0,c14b66d3e69436ae2e5bf14401b358e5d8dac049,N/A
6266,05-15-89,22d200f8670dbdb3e253a90eee5098477c95c23d,bbbd89afd89686170fabbe3902059666f01d459e,N/A
7958,02-14-88,f1abd670358e036c31296e66b3b66c382ac00812,3dc13af76f7b8bf26310570411e47214ec9dc678,N/A
7045,06-02-88,17ba0791499db908433b80f37c5fbc89b870084b,5288f707bf16a4926fcce8c35dd79643aedfc81a,N/A
6785,01-17-90,22d200f8670dbdb3e253a90eee5098477c95c23d,397b07ae4b385a8ae3a26fe1b730e8498c7fc9c3,N/A
4656,10-29-87,f1abd670358e036c31296e66b3b66c382ac00812,f8f4463371e6414de352214cb8f1b06792bf0c06,N/A
7750,09-27-88,356a192b7913b04c54574d18c28d46e6395428ab,bb841ed5ef8b4dd15ce044b597cce1f9d729123d,N/A
5897,01-28-91,f1abd670358e036c31296e66b3b66c382ac00812,7cedc44c14522730a021e0206b58c70f5b3d8161,N/A
1945,08-23-89,356a192b7913b04c54574d18c28d46e6395428ab,deb3bd0b03578a9d4fa7f1eaa266f035a602d620,N/A
3569,06-26-90,cb4e5208b4cd87268b208e49452ed6e89a68e0b8,8810f2d67a9af9db8094f19c27cd40fbb6f78609,N/A
9311,04-21-88,0716d9708d321ffb6a00818614779e779925365c,e1d0e9652a9e9841800e61b91e038602a142a5b5,N/A
6862,02-17-91,cb7a1d775e800fd1ee4049f7dca9e041eb9ba083,ab9ef0332f6241e9173f95124a65ffb67f19b08c,N/A
1581,06-14-88,7b52009b64fd0a2a49e6d8a939753077792b0554,5bf9f56a12e46573e5ba6938b15b58249a5ee051,N/A
5877,02-18-90,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,70c37f5c74e8524f7e4179abf003962a4f846838,N/A
9540,06-18-88,f1abd670358e036c31296e66b3b66c382ac00812,b895377b55459d6b1db1790f3fadd0bd899c1adf,N/A
4015,08-13-89,0716d9708d321ffb6a00818614779e779925365c,9780c89be9ffe3e305df2aa10d0c2a2b9866d4e6,N/A
3780,08-13-90,7719a1c782a1ba91c031a682a0a2f8658209adbf,02ed2891168a4c571cc868bdddac413fc36f8780,N/A
2971,12-08-90,761f22b2c1593d0bb87e0b606f990ba4974706de,bf234ed6affd53183a7ce6ed8f52bae9e95f74c6,N/A
89,12-14-90,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,ac06296c5d446a83def8123970d5ca1e9c4093f7,N/A
2289,07-26-88,0716d9708d321ffb6a00818614779e779925365c,f4e3ff76ad4cefaa072eb1b274412150f8e6382a,N/A
7504,11-10-90,ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4,e1a779cc921980a4b54a9d9cf8dfbfbbc36a0288,N/A
8365,11-02-89,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,71bf8c1a0f9c65f4b20b824da807d52f0cba2452,N/A
7083,07-26-89,c1dfd96eea8cc2b62785275bca38ac261256e278,1f8a2950adec85ae4cf35d1cf19d5ba21cb3730c,N/A
4540,04-14-91,0716d9708d321ffb6a00818614779e779925365c,877afe6a98885e9647cfdd2a805563ecf0bff9a8,N/A
7927,01-17-89,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,d147d3750bae3e8426a6b3fe7896690d26725160,N/A
8742,12-26-88,22d200f8670dbdb3e253a90eee5098477c95c23d,a4f1153fd2d3d5fe7aee934d062cb209fea48feb,N/A
1818,02-24-88,902ba3cda1883801594b6e1b452790cc53948fda,0fc0e11cf1543f90d68d5362ad6a8627ce3d49cf,N/A
6812,04-13-90,bd307a3ec329e10a2cff8fb87480823da114f8f4,3d84d494f6c70ac063d48952c49b0d592aab2483,N/A
767,09-28-90,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,6bb65521dffb5745fe7526c31f3c3cc92650b0a4,N/A
2157,07-23-88,fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b,3a06a542d2134b77af9239d5d43d2f504cf3275c,N/A
6823,03-03-88,e1822db470e60d090affd0956d743cb0e7cdf113,18f43384e62483182928183ecd515cc2eb7fa770,N/A
1072,02-08-88,b6692ea5df920cad691c20319a6fffd7a4a766b8,003bc019c8cb72350c73e676747bd40e03a5057f,N/A
7140,01-15-90,cb7a1d775e800fd1ee4049f7dca9e041eb9ba083,7a5170d41ff6c56356a26ce5233a2c070628bef7,N/A
8807,12-31-87,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,1db293bd111936130bdee9ecb08c124b114977ac,N/A
6170,10-14-89,91032ad7bbcb6cf72875e8e8207dcfba80173f7c,fc98fa5da34e235cc3f177b97528806c4532828b,N/A
6865,09-26-90,98fbc42faedc02492397cb5962ea3a3ffc0a9243,8016823063ba54a11a4c4105af8b7093a57e9ca5,N/A
2299,06-12-88,17ba0791499db908433b80f37c5fbc89b870084b,79f8cdb21f8c19a96e7d7fedaefed8274e7ab590,N/A
8308,01-23-90,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,9f79d25060457cc84dbcd77b7d8120da33edee97,N/A
7693,12-09-89,972a67c48192728a34979d9a35164c1295401b71,4fcd66f7f2fca720e60523f3ee6d7ff4d800f239,N/A
7165,09-16-90,af3e133428b9e25c55bc59fe534248e6a0c0f17b,b0c9e6153c418f987477a7f348e56a1b244e06a4,N/A
19,11-01-88,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,35f6716c8c223d8a2eeefaf49b1b4cf883cd7082,N/A
9038,06-30-89,17ba0791499db908433b80f37c5fbc89b870084b,5cfc2786eb1bf14e59ce656ebec98b2e48b016dc,N/A
8931,06-06-88,f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59,f6dc62c9ed41cca1440d826c75b9c3c80ffe7fb5,N/A
7054,03-10-91,fc074d501302eb2b93e2554793fcaf50b3bf7291,031e9859ada33588e668678cda28e197558d86bc,N/A
84,09-06-88,da4b9237bacccdf19c0760cab7aec4a8359010b0,2d2bdd48bf87301c10d0c5c99a42cec52d30714e,N/A
9276,08-17-88,98fbc42faedc02492397cb5962ea3a3ffc0a9243,ac793f6f061f254baec6469da977bfa7f1cdc92b,N/A
1013,10-23-88,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,727be9f8405fa794b6699ffe6cdb237ba00c35d5,N/A
6853,02-10-89,b1d5781111d84f7b3fe45a0852e59758cd7a87e5,1c33b6ba795b417b6e80bd8e564772bff2973777,N/A
845,12-30-90,5b384ce32d8cdef02bc3a139d4cac0a22bb029e8,b7b3b016558f713badfc7c75eb20b6dcafe42dc1,N/A
2184,02-15-91,77de68daecd823babbb58edb1c8e14d7106e83bb,049f42305c3646ff0542a05eb95cf7441fa8ac61,N/A
1917,12-31-90,7b52009b64fd0a2a49e6d8a939753077792b0554,c52a11527e5f05733d3777862ebac05eec29509e,N/A
9895,02-11-89,f6e1126cedebf23e1463aee73f9df08783640400,14c139d626f7e80847306b8f3e75cd4b44a0caca,N/A
1118,01-17-90,1574bddb75c78a6fd2251d61e2993b5146201319,b81fd2c9c900a57596364755e9ff655d9375b835,N/A
2589,08-05-89,887309d048beef83ad3eabf2a79a64a389ab1c9f,27f9de05b3d9c22d8482225ab30e1983bc2bac89,N/A
7913,06-11-88,632667547e7cd3e0466547863e1207a8c0c0c549,1d539c7c80dcb4ef76d34313f0585cde8e09fd86,N/A
442,06-22-90,f6e1126cedebf23e1463aee73f9df08783640400,503d78e1861d1de9103d2f246fe8ba8b769b73ec,N/A
3843,04-18-89,9e6a55b6b4563e652a23be9d623ca5055c356940,4e11a99caa3bd5de5a45543fafac985df5144571,N/A
3450,07-24-89,fb644351560d8296fe6da332236b1f8d61b2828a,7cb46f1612b5f81ca601c09c4822ae8fea29dda8,N/A
3053,10-20-88,b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f,10287adf5aa68379fa639111788dc3338f70ca71,N/A
9546,12-17-90,92cfceb39d57d914ed8b14d0e37643de0797ae56,1bf23f14743f3cce6523d5d746bbc70cb4a3eb44,N/A
8968,02-07-90,fc074d501302eb2b93e2554793fcaf50b3bf7291,ba2a1fc23ea9c2c16d65abf1158adbb281fa9b8e,N/A
7775,01-05-89,9e6a55b6b4563e652a23be9d623ca5055c356940,994b19bf67e085c04163986d0e998e22cdf53be1,N/A
6146,01-24-90,fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b,0cf04de8db62f0111916ca7837ce2311b61501b9,N/A
5813,06-18-90,2e01e17467891f7c933dbaa00e1459d23db3fe4f,34a8068f939d0a1d376568bab2d572bbbf00af81,N/A
353,07-31-88,22d200f8670dbdb3e253a90eee5098477c95c23d,e25506d3cf463f0946c9a50f0fcea390bd8510ad,N/A
2662,12-02-87,b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f,1ee449fb7e0d13932fa97ffdfaae0959a5c9ce99,N/A
8004,10-21-87,c1dfd96eea8cc2b62785275bca38ac261256e278,24de2efb3f51452243730da812592f62e425c5a4,N/A
6457,09-18-90,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,a231b267c10a11227e0ec1e8c4b3bf59ee035740,N/A
2211,02-15-91,22d200f8670dbdb3e253a90eee5098477c95c23d,249b974622b9e98770025db615db23e467d32cf5,N/A
3189,08-18-90,7b52009b64fd0a2a49e6d8a939753077792b0554,38e806a665faad898f7b2befd2f1809cb6683fc3,N/A
5386,06-10-90,827bfc458708f0b442009c9c9836f7e4b65557fb,de198b899c76854ba0f319abf1ad78a99752d2d6,N/A
4713,05-28-89,bd307a3ec329e10a2cff8fb87480823da114f8f4,22e0e2351f82c0e4e92c5158805e59d5955b7345,N/A
4886,07-30-88,887309d048beef83ad3eabf2a79a64a389ab1c9f,a7f5bd44089fcb47581620222c551995b2e1415b,N/A
6463,07-30-90,b1d5781111d84f7b3fe45a0852e59758cd7a87e5,7f06358a344df417141e10e2e37b997d8bdc17c2,N/A
8461,09-09-90,fe2ef495a1152561572949784c16bf23abb28057,62a209fcfada88cb959ddddc2492c3541e9472de,N/A
8106,09-03-89,cb7a1d775e800fd1ee4049f7dca9e041eb9ba083,5b2ccb477df9356fb4a4e4fef61971befb60a88a,N/A
419,06-07-89,cb4e5208b4cd87268b208e49452ed6e89a68e0b8,4099c59f323d0f815d0540cdf0d8d03ae2372e32,N/A
8449,07-12-88,887309d048beef83ad3eabf2a79a64a389ab1c9f,44c34659198d81bc99360318604b653185eca750,N/A
9109,05-10-88,fb644351560d8296fe6da332236b1f8d61b2828a,cdf181912bb1bf8e66ce601b9775c5d43d5d683f,N/A
4349,02-06-91,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,ea8ea9566e689fa923c410c3864cf70da994bb8a,N/A
9760,03-02-91,92cfceb39d57d914ed8b14d0e37643de0797ae56,8c03dafa3c05b365c779895c1e9fa6194b725968,N/A
9162,08-26-88,1574bddb75c78a6fd2251d61e2993b5146201319,1a92fe644187aae91990d4f6a9d0d745d6df8df2,N/A
2921,10-11-90,5b384ce32d8cdef02bc3a139d4cac0a22bb029e8,6110a1de72927a23d7ab109dd10a29dbb920ef36,N/A
8035,09-23-88,bc33ea4e26e5e1af1408321416956113a4658763,1125a0d52e33b66acdc5a3278255f3535105b81a,N/A
6077,01-19-88,d435a6cdd786300dff204ee7c2ef942d3e9034e2,bb5cb70a4bbdc01361e6bf3efe0aee5a40fdf6f4,N/A
1201,02-03-88,5b384ce32d8cdef02bc3a139d4cac0a22bb029e8,5cc5e1aa59a0e90f9c40541c9e0aff4b2e4fe888,N/A
9050,08-09-89,ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4,8f8ff917414ae591b7f4286ecdae13d24e41efe9,N/A
8422,12-25-89,7b52009b64fd0a2a49e6d8a939753077792b0554,235046ef4bb1136dbca1eec5c56c61bfaadac040,N/A
8865,09-25-88,cb4e5208b4cd87268b208e49452ed6e89a68e0b8,ca8a2b88f03eea35dc05f7b0aa3e45d6d58a60ac,N/A
3873,07-04-88,887309d048beef83ad3eabf2a79a64a389ab1c9f,a87106bf08ffbcf68f5c2394ad092aa3d2fe6a4d,N/A
7356,02-29-88,1574bddb75c78a6fd2251d61e2993b5146201319,da84726476144596b807d94daa876c68bcf8b113,N/A
8573,03-05-91,d435a6cdd786300dff204ee7c2ef942d3e9034e2,6035fdcda2d47b076d5d4a657a5771827231692d,N/A
805,08-09-88,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,881cf3f52483fb0ec2a6e5c7f4971f2e1482b5c4,N/A
3463,04-06-90,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,8362e073b2fa18762da09fd68233032e9fd567df,N/A
606,04-12-91,b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f,5bb14b8bf3b22dd503e667c2221633807ce1363c,N/A
7409,01-13-88,9e6a55b6b4563e652a23be9d623ca5055c356940,2f69d6000743d78e95ca1bb70b01c19e6272247f,N/A
4535,01-12-89,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,95c9b8e5447cf13ece7c32efdb7911e9c1fb1af0,N/A
9195,12-13-87,f6e1126cedebf23e1463aee73f9df08783640400,11b8911c98a949957e864b9fb7fa8efa32d6060b,N/A
5995,10-18-90,af3e133428b9e25c55bc59fe534248e6a0c0f17b,636ad98d65d229b9e91e02912dcea199edbb9ae0,N/A
9855,03-28-89,f6e1126cedebf23e1463aee73f9df08783640400,4b027d56871faa088fd80649330efbf5b5c63b32,N/A
6120,11-08-89,ca3512f4dfa95a03169c5a670a4c91a19b3077b4,146a64803ccaf054e4979b5414d537f900ffe23d,N/A
7929,02-13-89,902ba3cda1883801594b6e1b452790cc53948fda,c54e0fe966893424db5b37e00c620cd75088babc,N/A
5276,09-07-89,fe2ef495a1152561572949784c16bf23abb28057,e4c890b46fe37f97a14d30f91ce9eb27a8ed1bf9,N/A
1302,05-21-89,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,502075b8e06d04c529f79268d3a7fce68be63c84,N/A
8740,09-21-88,f6e1126cedebf23e1463aee73f9df08783640400,69142dcebe3344b65d747e0b00202ea2b2340c13,N/A
4805,07-08-90,e1822db470e60d090affd0956d743cb0e7cdf113,a057e1f2f6baa5da8db151391359a0768f5dfbcf,N/A
8816,09-16-88,b1d5781111d84f7b3fe45a0852e59758cd7a87e5,6c26b2c8fb6fa568b0251dd51874e67d4a5cb86d,N/A
9255,11-09-89,d435a6cdd786300dff204ee7c2ef942d3e9034e2,72e5a972883d9493023dec9acdc76ba02e5e4747,N/A
3695,02-09-90,0286dd552c9bea9a69ecb3759e7b94777635514b,24b6c78aee5600956e3cf9fc7cb7fadd6290cef6,N/A
6749,10-11-88,4d134bc072212ace2df385dae143139da74ec0ef,88fbc7f4a8d3b6b19144e1a1b89ccf83c1da825c,N/A
7203,08-19-89,0716d9708d321ffb6a00818614779e779925365c,a4a38fed9cc2f6acb86dc53eaf1bab5d01c1b015,N/A
1243,12-10-90,972a67c48192728a34979d9a35164c1295401b71,3c002e896058ba96d37a9c93b4977e2fc38ec93e,N/A
2690,08-06-88,7b52009b64fd0a2a49e6d8a939753077792b0554,651632c6d7ba076d6bb9cd75f6b679d1a4726795,N/A
3493,01-14-91,356a192b7913b04c54574d18c28d46e6395428ab,62d9ce981e7a1313c6020bb384c5818ec1a31b70,N/A
1454,06-03-90,f1abd670358e036c31296e66b3b66c382ac00812,daa6d3338b0d3d054dae21e9f891f4b423676391,N/A
6477,09-06-90,b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f,393b556951fa41a064caeb6eab750f0823b3a356,N/A
5283,01-10-91,887309d048beef83ad3eabf2a79a64a389ab1c9f,7b5470b42f83686c2cfdc886746f56166a0f7b71,N/A
8283,06-22-89,e1822db470e60d090affd0956d743cb0e7cdf113,e26de40f8a88ef2b26270d889ecc44e8490870e2,N/A
2863,01-28-90,91032ad7bbcb6cf72875e8e8207dcfba80173f7c,a3e3532cab28f75a83f8a3f437676594a96bd656,N/A
6646,09-26-90,632667547e7cd3e0466547863e1207a8c0c0c549,211d5847568204b0ded9aed7b5ffb42a68a2d07e,N/A
355,03-03-88,902ba3cda1883801594b6e1b452790cc53948fda,549dcefe4f97f5a69419054b025dcc5043caeeec,N/A
4489,11-19-90,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,fc61ca958fdf6263c9d2fb760b44680bb9d984b2,N/A
5336,11-26-89,f6e1126cedebf23e1463aee73f9df08783640400,9a08bf1fedcd5014bda689f7ca0c27bc46d2846f,N/A
238,04-18-89,f6e1126cedebf23e1463aee73f9df08783640400,2fb615cc1a87403dfcd684b688bf8c50a153acfe,N/A
5091,01-25-90,9e6a55b6b4563e652a23be9d623ca5055c356940,a9fe1113e4b306a92ff3c9ba1bffcd4719578da4,N/A
4971,12-20-90,2e01e17467891f7c933dbaa00e1459d23db3fe4f,0c7669f1db843ccc6983004bfe7f4d191c8a843d,N/A
9678,06-26-88,bc33ea4e26e5e1af1408321416956113a4658763,370a0f0c1bf84c593e1b7b41e3f8d9016ac81acf,N/A
6269,11-13-89,da4b9237bacccdf19c0760cab7aec4a8359010b0,3ea98787a88f94096adbe0ccd8cd6147f0d252d2,N/A
8643,10-26-90,ca3512f4dfa95a03169c5a670a4c91a19b3077b4,b40c0aa8ec36ff5d6fae846b42833f993edcbd14,N/A
7943,10-10-89,64e095fe763fc62418378753f9402623bea9e227,2df5d02b8f1eadadf0e9a20553ed92cb1313e928,N/A
1423,08-15-88,2e01e17467891f7c933dbaa00e1459d23db3fe4f,89bac984a9461c3a748c1312c5d2559148d8d0f4,N/A
4286,02-11-90,f1abd670358e036c31296e66b3b66c382ac00812,601f7d05ca488cc5d5c7e9e82d0c48706ed3192c,N/A
7412,12-29-90,f6e1126cedebf23e1463aee73f9df08783640400,5f06f0cb0042cdff5fdcd829f3b9494158901b14,N/A
5863,11-08-87,632667547e7cd3e0466547863e1207a8c0c0c549,1a8b1d0fbe280a7e2c7e87453b48785223e1ee87,N/A
2104,11-18-90,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,c328b6aaefa733b449911a68291ef591a9502836,N/A
459,02-05-88,5b384ce32d8cdef02bc3a139d4cac0a22bb029e8,b462e95f5fcf63fa91a1f1d41261346ad1abbdd5,N/A
6434,10-02-87,bc33ea4e26e5e1af1408321416956113a4658763,6282616a67a882712ebdb0e2cb2601da3e1ade47,N/A
5381,01-05-91,0a57cb53ba59c46fc4b692527a38a87c78d84028,a859fefc646428189c6d2fb945a3fe6c58246075,N/A
2679,05-13-88,91032ad7bbcb6cf72875e8e8207dcfba80173f7c,c159568d0ca9eecda37472d9c109c60b42c66ae1,N/A
7557,04-25-88,c1dfd96eea8cc2b62785275bca38ac261256e278,244f97a27adbf248d95fbab3c5f7987e71b7048a,N/A
9202,10-17-89,0a57cb53ba59c46fc4b692527a38a87c78d84028,0814d57154dc416aa13fba0484402638880be9d0,N/A
7347,12-15-89,0a57cb53ba59c46fc4b692527a38a87c78d84028,0398c7b759f99c5d65c42a86e4068d03c5369f79,N/A
1209,01-26-89,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,7d816ec8686141a3ddc502d19956ec9a1b7ebac5,N/A
3659,12-08-88,972a67c48192728a34979d9a35164c1295401b71,bb678574d5d3322ec60ef86adce2fc30e5c96da4,N/A
2767,11-04-89,356a192b7913b04c54574d18c28d46e6395428ab,cdd706f2bc7891e150cfa9121f3470e041ee6b18,N/A
7172,02-19-88,972a67c48192728a34979d9a35164c1295401b71,78d4d3fae5aab1915a52cc66963c0c821e9ebaa2,N/A
6600,01-20-89,d435a6cdd786300dff204ee7c2ef942d3e9034e2,21331c680384a0fd01f5ddb0b9dd7f6e6df6e760,N/A
8710,10-28-90,9e6a55b6b4563e652a23be9d623ca5055c356940,a282358bdb7b402e0c7691d77411d5d54a105db9,N/A
2732,03-14-88,887309d048beef83ad3eabf2a79a64a389ab1c9f,35de8bc3c6fdfa55bf2bd55e8727d491f6d4fe1a,N/A
223,01-01-88,1574bddb75c78a6fd2251d61e2993b5146201319,c8f6617c7625e2e188dc7427e5e69fddcda44208,N/A
